isbn10,title,categories,thumbnail,average_rating,published_year
0060578114,Cat Cross Their Graves,Fiction,http://books.google.com/books/content?id=L7LudFEjAdoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.3,2005.0
0060578122,Cat Breaking Free,Fiction,http://books.google.com/books/content?id=-yFbmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,2006.0
006058033X,Slider,Sports & Recreation,http://books.google.com/books/content?id=MCK_lgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2004.0
0060582502,The Black Dahlia Files,True Crime,http://books.google.com/books/content?id=F6PpPrKuUaMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.84,2006.0
0060584025,Metro Girl,Fiction,http://books.google.com/books/content?id=X0OYbJSjxqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.62,2005.0
0060584033,Motor Mouth,Fiction,http://books.google.com/books/content?id=mG5p4QA2zOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.67,2006.0
0060584750,Mystic River,Fiction,http://books.google.com/books/content?id=2U-ivgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2003.0
0060586540,Great Short Works of Herman Melville,Fiction,http://books.google.com/books/content?id=6WgbDCDIe-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,2004.0
0060587032,The Day I Swapped My Dad for Two Goldfish,Juvenile Fiction,http://books.google.com/books/content?id=6EqMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.03,2006.0
0060589280,Eleven Minutes,Fiction,http://books.google.com/books/content?id=Qp0EZu3GCYsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.69,2005.0
0060589469,Zen and the Art of Motorcycle Maintenance,Psychology,http://books.google.com/books/content?id=KMRReyLPyXMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.77,2006.0
0060590157,Ulysses S. Grant,Biography & Autobiography,http://books.google.com/books/content?id=rvaqxQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,2004.0
0060590270,A Dirty Job,Fiction,http://books.google.com/books/content?id=W8EPgwEP_hoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,2006.0
0060593083,Quicksilver,Fiction,http://books.google.com/books/content?id=Qf1AlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,2004.0
0060593245,Every Book Its Reader,Literary Criticism,http://books.google.com/books/content?id=o4K_KMO1DWUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2006.0
0060593636,Flirting With Danger,Fiction,http://books.google.com/books/content?id=c5DcXFV6Xm4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,2005.0
0060594527,Lost Horizon,Fiction,http://books.google.com/books/content?id=QD1s4c3EHgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2004.0
0060595183,The Doors of Perception and Heaven and Hell,Philosophy,http://books.google.com/books/content?id=rz3NJb2-9_IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.94,2004.0
0060598808,Thanksgiving,Fiction,http://books.google.com/books/content?id=O-t1GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.6,2006.0
0060598840,Love Overboard,Fiction,http://books.google.com/books/content?id=5pClJ0BTE2gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.65,2005.0
0060598859,Back to the Bedroom,Fiction,http://books.google.com/books/content?id=fcPjlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.67,2005.0
0060598891,The Rocky Road to Romance,Fiction,http://books.google.com/books/content?id=b42OAHDzYqUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.67,2004.0
0060598964,Thomas Jefferson,Biography & Autobiography,http://books.google.com/books/content?id=zV8P_3E1OCIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2005.0
0060598972,Muhammad,Biography & Autobiography,http://books.google.com/books/content?id=JUz3Z0iv_pgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2006.0
0060609176,Meeting Jesus Again for the First Time,Religion,http://books.google.com/books/content?id=-_ieWUhA6V4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,1995.0
0060609192,Reading the Bible Again for the First Time,Religion,http://books.google.com/books/content?id=pf0mlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,2002.0
006062213X,Shadow of the Almighty,Religion,http://books.google.com/books/content?id=QQCG9mNU1eAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.39,1989.0
006064589X,The Dance of the Dissident Daughter,Religion,http://books.google.com/books/content?id=0FV3JwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2002.0
0060652853,C.S. Lewis,Religion,http://books.google.com/books/content?id=vtr4NDL8AP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.31,1996.0
0060652896,The Screwtape Letters,Religion,http://books.google.com/books/content?id=v1kn7KYynzIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,2001.0
0060652926,Mere Christianity,Religion,http://books.google.com/books/content?id=LpHbXdKJaMwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.32,2001.0
0060654856,Learning to Love,Religion,http://books.google.com/books/content?id=U0nXswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.5,1998.0
0060727535,Cash,Biography & Autobiography,http://books.google.com/books/content?id=yL6MRZfrWjkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,2003.0
0060727632,"The Collected Letters of C.S. Lewis, Volume 1",Biography & Autobiography,http://books.google.com/books/content?id=eOxfuF6BQ0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.37,2004.0
0060730552,Touching the Void,Sports & Recreation,http://books.google.com/books/content?id=Qg8DO-EqFzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.21,2004.0
0060731303,Anybody Out There?,Fiction,http://books.google.com/books/content?id=79T7wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,2006.0
0060732709,My Little Pony: Hide-and-Seek,Juvenile Fiction,http://books.google.com/books/content?id=oP3lPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,2004.0
0060733357,The Confusion,Fiction,http://books.google.com/books/content?id=NJbllgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.25,2005.0
0060734019,Bridge to Terabithia (rack),Juvenile Fiction,http://books.google.com/books/content?id=LgLT04F1KscC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2004.0
0060735422,Practical Demonkeeping,Fiction,http://books.google.com/books/content?id=saaBiYmBmgsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.82,2004.0
0060735449,Island of the Sequined Love Nun,Fiction,http://books.google.com/books/content?id=YLqclgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,2004.0
0060735457,The Lust Lizard of Melancholy Cove,Fiction,http://books.google.com/books/content?id=kUDSt-EI814C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,2004.0
0060736259,Weetzie Bat,Juvenile Fiction,http://books.google.com/books/content?id=vxCXxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.74,2004.0
0060737042,Behind the Curtain,Juvenile Fiction,http://books.google.com/books/content?id=c5FuIIBgTGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.9,2006.0
0060739428,"Catherine, Called Birdy (Summer Reading Edition)",Juvenile Fiction,http://books.google.com/books/content?id=W1RIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.71,2004.0
0060745908,Wicked Musical Tie-in Edition,Fiction,http://books.google.com/books/content?id=MLEujRNyoMUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.53,2004.0
0060747226,Son of a Witch,Fiction,http://books.google.com/books/content?id=5-3f3naMQ6QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.47,2006.0
0060747471,This Rough Magic,Fiction,http://books.google.com/books/content?id=BjFn9MD8n10C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.05,2004.0
006074748X,Airs Above the Ground,Fiction,http://books.google.com/books/content?id=P_i1ysmDf8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2004.0
0060753102,Beauty,Juvenile Fiction,http://books.google.com/books/content?id=EaWWnkiShpIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.05,2005.0
0060753633,Mating in Captivity,Psychology,http://books.google.com/books/content?id=-HIhMOQanIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,2006.0
0060754001,Forgotten New York,Travel,http://books.google.com/books/content?id=77aiRf018Y0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2006.0
0060758767,The Dead Beat,Social Science,http://books.google.com/books/content?id=b03jlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.41,2007.0
0060760257,Charms for the Easy Life,Fiction,http://books.google.com/books/content?id=TE2mBDsQyvkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,2005.0
0060760443,The Reading Group,Fiction,http://books.google.com/books/content?id=IagWjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.34,2005.0
0060760826,A Couple of April Fools,Juvenile Fiction,http://books.google.com/books/content?id=qW4cvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.5,2005.0
0060761539,What Christians Believe,Religion,http://books.google.com/books/content?id=81T46KixNg8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,2005.0
0060763728,Psyche in a Dress,Juvenile Fiction,http://books.google.com/books/content?id=NYE3GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.84,2006.0
0060765313,YOU: The Owner's Manual,Health & Fitness,http://books.google.com/books/content?id=WMtZ29Fjx2MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.82,2005.0
0060765453,The Chronicles of Narnia Movie Tie-in Edition (adult),Fiction,http://books.google.com/books/content?id=4qVxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.26,2005.0
0060765488,"The Lion, the Witch and the Wardrobe Movie Tie-in Edition (rack)",Juvenile Fiction,http://books.google.com/books/content?id=u95ZvAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.21,2005.0
0060766743,"The Nightmare Room, Books 1-2-3: The Nightmare Begins!",Juvenile Fiction,http://books.google.com/books/content?id=R_LRInz7X1QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,2005.0
0060773758,A Quick Bite,Fiction,http://books.google.com/books/content?id=xIJ5TMzPsHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,2005.0
0060775858,Goodnight Moon 60th Anniversary Edition,Juvenile Fiction,http://books.google.com/books/content?id=lLYOrikgtJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.27,2005.0
0060776099,Brave New World and Brave New World Revisited,Fiction,http://books.google.com/books/content?id=3h9eNAyQWzAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,2005.0
0060777109,The Final Solution,Fiction,http://books.google.com/books/content?id=xXtptpBIYP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.31,2005.0
0060777338,The Cat's Pajamas,Fiction,http://books.google.com/books/content?id=Xb6MUmQrUMAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.73,2005.0
0060778016,Holy Skirts,Fiction,http://books.google.com/books/content?id=BjP7lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.61,2005.0
0060782137,Time For Kids: Butterflies!,Juvenile Nonfiction,http://books.google.com/books/content?id=OdZxnI53jj4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,2006.0
0060786736,A False Mirror,Fiction,http://books.google.com/books/content?id=MMG3b9fo-hYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,2007.0
0060787031,Cracks in My Foundation,Fiction,http://books.google.com/books/content?id=cC8-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,2005.0
0060788194,A Fistful of Charms,Fiction,http://books.google.com/books/content?id=o_jxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,2006.0
0060788380,For a Few Demons More,Fiction,http://books.google.com/books/content?id=ya3Nq-_dqG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.33,2007.0
0060790598,Mysteries of Pittsburgh,Fiction,http://books.google.com/books/content?id=wh8B41h8bqQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.64,2005.0
0060792175,Everything Is Illuminated tie-in,Fiction,http://books.google.com/books/content?id=tsO2vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.9,2005.0
0060792787,Flight of the Nighthawks,Fiction,http://books.google.com/books/content?id=cMRnRK9KE9wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.95,2006.0
0060792809,Into a Dark Realm,Fiction,http://books.google.com/books/content?id=pSzYD55i6nAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,2007.0
0060793198,The 3-Hour Diet (TM) On the Go (Collins Gem),Health & Fitness,http://books.google.com/books/content?id=xaefjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.08,2005.0
0060815523,The Best American Crime Writing 2006,True Crime,http://books.google.com/books/content?id=Ec5HlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2006.0
0060815914,Last of the Wilds,Fiction,http://books.google.com/books/content?id=lkQ-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.03,2006.0
0060815922,Voice of the Gods,Fiction,http://books.google.com/books/content?id=pRDilwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.08,2007.0
0060816228,Missing Mom,Fiction,http://books.google.com/books/content?id=kIMxjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.54,2006.0
0060819227,"The Collected Letters of C.S. Lewis, Volume 3",Biography & Autobiography,http://books.google.com/books/content?id=BCc6Aq5JaJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.49,2004.0
0060823720,Touch Not the Cat,Fiction,http://books.google.com/books/content?id=c5ZqvE5bgOIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,2005.0
0060833173,King of the Vagabonds,Fiction,http://books.google.com/books/content?id=UT0ENrfxIMsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,2006.0
0060833181,Odalisque,Fiction,http://books.google.com/books/content?id=XLm5PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,2006.0
0060834005,Black Boy,Biography & Autobiography,http://books.google.com/books/content?id=orAc3Eok-G8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.05,2005.0
0060837160,Rat Bastards,Biography & Autobiography,http://books.google.com/books/content?id=YggEjFQfDisC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.51,2006.0
0060837330,The Last Days of Henry VIII,Biography & Autobiography,http://books.google.com/books/content?id=acCmQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,2005.0
0060837551,The Thorn Birds,Fiction,http://books.google.com/books/content?id=mtBZngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.23,2005.0
0060838590,Krakatoa,History,http://books.google.com/books/content?id=U4wywQfl5s4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.87,2005.0
0060839783,The Professor and the Madman,Biography & Autobiography,http://books.google.com/books/content?id=D4KblwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.84,2005.0
0060840889,Hit Parade,Fiction,http://books.google.com/books/content?id=KYR8gZgkECoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,2006.0
0060841869,The Curtain,Literary Collections,http://books.google.com/books/content?id=JCDXPxiayrwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2006.0
0060844094,"A Hard Day's Write, 3e",Music,http://books.google.com/books/content?id=cvp-QQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2005.0
0060845244,"The Lion, the Witch and the Wardrobe Read-Aloud Edition",Juvenile Fiction,http://books.google.com/books/content?id=deiyGRUp6JIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.21,2005.0
0060845309,"Mambo Kings Play Songs of Love, The Tie-in",Fiction,http://books.google.com/books/content?id=rL2fOXmLquMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.68,2005.0
0060846739,Sex with the Queen,History,http://books.google.com/books/content?id=5GSgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,2006.0
0060850523,Brave New World,Fiction,http://books.google.com/books/content?id=V4kY9WSCgSwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,2006.0
0060851988,Queen of Babble,Fiction,http://books.google.com/books/content?id=KM1a1gyldeAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.69,2006.0
0060852550,"Animal, Vegetable, Miracle",Biography & Autobiography,http://books.google.com/books/content?id=qLkEYjv5BHgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2007.0
0060853980,Good Omens,Fiction,http://books.google.com/books/content?id=7erEbfDOcgkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.25,2006.0
006085409X,Dates From Hell,Fiction,http://books.google.com/books/content?id=D07pnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,2006.0
0060854944,Continental Drift,Fiction,http://books.google.com/books/content?id=VDRLPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.87,2007.0
0060872799,The Burglar Who Thought He Was Bogart,Fiction,http://books.google.com/books/content?id=TaXSmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,2006.0
0060872985,Next,Fiction,http://books.google.com/books/content?id=ss1hXL1PTYIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.49,2006.0
0060880120,How to Be Popular,Juvenile Fiction,http://books.google.com/books/content?id=uRsWyFiZcIkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.54,2006.0
0060882603,The Annotated Charlotte's Web,Juvenile Nonfiction,http://books.google.com/books/content?id=vaYYHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,2006.0
0060882816,Charlotte's Web: Wilbur Finds a Friend,Juvenile Fiction,http://books.google.com/books/content?id=Syl29aq6kTEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,2006.0
0060882867,The Autumn of the Patriarch,Fiction,http://books.google.com/books/content?id=OMqGpe7qqFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,2006.0
0060884053,How to Make Money Like a Porn Star,Comics & Graphic Novels,http://books.google.com/books/content?id=y7XAOeCeMcAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.31,2006.0
0060885378,Little House in the Big Woods,Juvenile Fiction,http://books.google.com/books/content?id=7JctNysS3xkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2007.0
0060885386,Farmer Boy,Juvenile Fiction,http://books.google.com/books/content?id=YapzZwOTEDoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.06,2006.0
0060885424,The Long Winter,Juvenile Fiction,http://books.google.com/books/content?id=Il_yCqjP6N0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,2007.0
0060885432,Little Town on the Prairie,Juvenile Fiction,http://books.google.com/books/content?id=LFvnVkq3ZUwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,2007.0
